# File Name: C:\Users\Valls-testedDX\Desktop\n61_16.11.21_Advance_miRNA_RT-PCR_Neurognos_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 272323343
# Instrument Serial Number: 272323343
# Heated Cover Serial Number:
# Block Serial Number: 19041571
# Run Start Date/Time: 2021-11-16 10:47:06 AM CLST
# Run End Date/Time: 2021-11-16 11:23:49 AM CLST
# Run Duration: 36 minutes 42 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-11-16 11:39:36 AM CLST
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported On: 2021-12-15 10:48:38 AM CLST
"Well","Well Position","Cycle Number","X1_M1","X3_M3","X2_M2","X4_M4"
"19","B7","36","-3348.0955","426.59723","310.04874","-239.9711"
"20","B8","36","-5222.9585","-20.781492","-479.78262","-408.64996"
"21","B9","36","4083.5842","-611.159","9.905042","48.974472"
"22","B10","36","-7323.793","293.87662","-53.867325","-144.09227"
"23","B11","36","-2788.7686","62.66286","426.97067","423.20404"
"24","B12","36","-9791.16","303.57703","429.98004","-630.91187"
"25","C1","36","431726.28","17698.02","57624.496","204949.94"
"26","C2","36","423883.2","19672.348","49545.742","197946.69"
"27","C3","36","424194.53","20930.846","45139.45","196385.12"
"28","C4","36","161872.84","21747.691","16259.071","187368.94"
"29","C5","36","180219.98","22371.34","16589.293","183152.5"
"30","C6","36","144410.95","18652.201","15073.319","147521.97"
"31","C7","36","-7447.985","-833.4675","315.76624","-4.461352"
"32","C8","36","-7272.5117","-271.66953","-794.5372","159.49043"
"33","C9","36","-6265.0166","38.61018","-84.273766","-311.19714"
"34","C10","36","-7621.348","-457.45612","-142.618","57.993725"
"35","C11","36","-8270.457","-778.5363","-8.581036","-829.93384"
"36","C12","36","-8516.032","-288.54495","205.22513","-680.4769"
"37","D1","36","409546.72","18731.38","53092.82","202174.84"
"38","D2","36","385583.7","19213.604","44247.24","191230.36"
"39","D3","36","399717.5","21597.57","41459.562","193228.97"
"40","D4","36","-3646.3423","-421.98468","548.98566","1163.5804"
"41","D5","36","-11835.574","-716.6667","-235.37704","-540.03125"
"42","D6","36","-6296.5186","-551.976","83.80604","341.11566"
"43","D7","36","-3268.1384","-319.79318","71.816124","399.3326"
"44","D8","36","-7208.6987","-882.3327","-431.25656","-548.4526"
"45","D9","36","-6696.2383","99.821785","107.0555","-468.5646"
"46","D10","36","-6696.5894","181.64732","555.0566","253.87605"
"47","D11","36","-9886.492","-604.99255","-182.1644","-106.84097"
"48","D12","36","-8757.099","603.458","34.961235","299.69275"
"49","E1","36","383658.3","17135.17","50045.92","202252.56"
"50","E2","36","379491.03","19257.598","43907.47","200408.78"
"51","E3","36","372630.3","20799.291","38532.742","190984.73"
"52","E4","36","-4437.186","-82.240005","179.80576","645.431"
"53","E5","36","-3577.394","-16.777473","515.2374","111.32176"
"54","E6","36","-3081.3535","-148.32697","-379.0655","-452.95157"
"55","E7","36","-2945.4312","-261.86993","340.4664","1023.80835"
"56","E8","36","-6898.955","386.33832","-168.50642","276.73822"
"57","E9","36","-5333.8394","56.614292","259.84976","10.530176"
"58","E10","36","-4379.937","144.06482","360.71524","-184.59352"
"59","E11","36","-8175.147","-430.8113","-598.0007","-273.0969"
"60","E12","36","-13493.449","-809.213","-794.3524","-915.43066"
"61","F1","36","340334.25","17598.582","45602.957","196426.5"
"62","F2","36","328242.9","18669.447","38685.44","189547.98"
"63","F3","36","345069.88","20349.807","36473.59","192658.72"
"64","F4","36","-8620.509","91.10728","405.9624","-50.04043"
"65","F5","36","-3512.4773","97.30234","1046.3136","543.92596"
"66","F6","36","-11162.55","-1092.8297","-701.772","-1065.1271"
"67","F7","36","-8744.873","-57.718876","-52.028343","-445.44983"
"68","F8","36","-4486.6187","-220.11476","725.81116","20.335085"
"69","F9","36","230.43211","472.9154","1948.8105","1951.1049"
"70","F10","36","-7500.195","152.87523","-76.337875","11.760557"
"71","F11","36","-9867.533","-250.62129","109.845184","-352.65778"
"72","F12","36","-12487.055","-857.8236","591.96045","-802.7728"
"73","G1","36","296592.9","16207.495","41119.754","202635.4"
"74","G2","36","313177.22","18004.107","39034.406","200437.92"
"75","G3","36","293360.22","19061.326","32360.764","196060.2"
"76","G4","36","-7762.884","-708.7627","-213.52876","776.66925"
"77","G5","36","-10465.097","-473.7208","-121.63664","-342.19168"
"78","G6","36","-7149.5527","-404.06952","-191.5014","902.48315"
"79","G7","36","-5497.306","-169.09343","-97.424576","334.91745"
"80","G8","36","-8164.1973","147.85667","-370.87463","-1291.8439"
"81","G9","36","-4697.0654","184.6498","2300.81","2499.0972"
"82","G10","36","-10613.66","-761.1544","-900.87994","-433.91055"
"83","G11","36","-8719.252","-634.6861","344.40222","-566.49756"
"84","G12","36","-14248.359","-1318.7361","-246.46861","-876.31805"
"85","H1","36","245841.11","15746.4375","37662.754","203784.53"
"86","H2","36","238499.12","16835.648","31925.287","194798.72"
"87","H3","36","245968.62","17946.582","30351.44","192049.28"
"88","H4","36","-4612.5757","111.17511","811.67804","1328.8497"
"89","H5","36","2134.0103","327.0031","2351.059","845.4058"
"90","H6","36","-7429.979","1078.9989","917.1972","308.48444"
"91","H7","36","-12835.627","184.53955","-724.06","-1331.2626"
"92","H8","36","-8426.879","302.53033","147.09909","-1163.0929"
"93","H9","36","-14591.55","-610.55164","749.8713","473.5123"
"94","H10","36","-9620.439","183.7489","938.59644","1197.2937"
"95","H11","36","-10622.51","-293.88666","-159.9183","-977.9147"
"96","H12","36","-6525.202","573.09033","463.59714","-12.3626"
"1","A1","37","164547.67","13532.728","22102.434","185075.95"
"2","A2","37","173422.44","17766.025","21857.635","199993.4"
"3","A3","37","173224.64","18345.09","20043.102","197731.12"
"4","A4","37","247210.6","19368.557","27956.96","183079.62"
"5","A5","37","231596.92","19640.414","23948.424","179944.73"
"6","A6","37","219008.28","20368.22","21991.72","176688.4"
"7","A7","37","-4998.7705","223.22517","-835.9379","143.83551"
"8","A8","37","587.5544","244.14392","-59.349415","1071.5327"
"9","A9","37","-6243.8066","76.33968","-357.75525","654.64374"
"10","A10","37","-4983.241","645.5892","176.14098","1471.2042"
"11","A11","37","-1308.4595","999.61896","1582.0894","387.06046"
"12","A12","37","308.11313","1428.7976","1475.2932","1629.4073"
"13","B1","37","464089.75","16688.184","65186.56","202262.28"
"14","B2","37","456982.8","19006.65","55668.832","200131.1"
"15","B3","37","456617.7","21278.805","50351.523","197446.05"
"16","B4","37","186440.17","21300.416","19396.766","187381.02"
"17","B5","37","184534.16","20817.805","17522.588","175094.77"
"18","B6","37","211200.2","22671.283","19940.775","189324.73"
"19","B7","37","-3073.5068","161.89267","-283.88528","-212.2551"
"20","B8","37","-5467.368","132.52556","-526.3603","-156.16641"
"21","B9","37","3908.6306","-82.81638","55.72994","-146.36781"
"22","B10","37","-6756.236","377.17255","-258.71948","-160.28886"
"23","B11","37","-2603.49","134.9989","506.4031","331.46964"
"24","B12","37","-9504.2705","176.82748","495.4406","-268.874"
"25","C1","37","438544.53","17724.74","58345.324","204753.33"
"26","C2","37","431549.94","19594.764","50062.074","197741.16"
"27","C3","37","431062.9","21320.746","45753.066","196319.44"
"28","C4","37","161676.03","21526.55","16419.635","187118.53"
"29","C5","37","190143.31","22118.85","18580.537","183403.58"
"30","C6","37","144933.14","18492.908","14914.645","147487.8"
"31","C7","37","-7940.588","-773.7978","193.36916","366.46686"
"32","C8","37","-8100.182","-169.51134","-384.11124","-140.49483"
"33","C9","37","-6327.193","-340.33344","-193.15665","-160.04195"
"34","C10","37","-7571.4517","-473.86115","-66.51534","-245.92058"
"35","C11","37","-9268.953","-889.16986","-188.15614","-1040.45"
"36","C12","37","-8181.44","-473.48334","-405.3441","-365.38232"
"37","D1","37","416617.8","18396.424","54131.2","202222.94"
"38","D2","37","392070.2","19102.068","44976.14","191436.92"
"39","D3","37","405793.8","21277.17","42503.812","193289.08"
"40","D4","37","-4906.252","-442.2655","921.6349","1273.1486"
"41","D5","37","-11103.197","-595.7024","-544.44525","-865.955"
"42","D6","37","-6071.384","-285.648","-208.0656","329.91425"
"43","D7","37","-3490.1782","-104.072174","184.39417","278.49823"
"44","D8","37","-6576.2217","-426.4141","-272.39636","-452.9123"
"45","D9","37","-6476.6963","-158.77391","93.07675","-450.63586"
"46","D10","37","-6130.402","301.49304","318.26483","235.12419"
"47","D11","37","-10601.443","-961.9634","-139.47641","-163.30734"
"48","D12","37","-9456.499","372.6045","572.9691","-64.16462"
"49","E1","37","392631.16","17317.545","50841.766","202017.47"
"50","E2","37","386885.6","19470.848","45150.902","200394.81"
"51","E3","37","382627.53","20723.213","38582.785","190837.67"
"52","E4","37","-4638.201","33.415405","712.86725","533.175"
"53","E5","37","-4026.7295","53.956234","238.0092","467.5018"
"54","E6","37","-3245.9612","54.2699","-474.66946","-341.6861"
"55","E7","37","-3579.1445","99.75273","-153.21867","925.5906"
"56","E8","37","-6480.016","371.0071","-420.56485","118.92006"
"57","E9","37","-4653.933","6.828871","38.684086","-395.5349"
"58","E10","37","-5409.515","-33.84675","-224.66275","-326.05347"
"59","E11","37","-8430.181","-481.9147","-772.4548","-380.51184"
"60","E12","37","-12897.744","-926.008","-820.6741","-919.1317"
"61","F1","37","351281.5","17146.447","46741.22","196051.11"
"62","F2","37","337960.12","18220.898","40143.973","189384.47"
"63","F3","37","357066.97","20824.217","37812.69","192008.78"
"64","F4","37","-8638.786","57.690266","678.1735","-176.36427"
"65","F5","37","-3160.207","427.29532","816.3263","741.8117"
"66","F6","37","-10412.351","-1142.4326","-546.66754","-1009.93463"
"67","F7","37","-8240.807","-181.13779","124.345726","-540.38403"
"68","F8","37","-4334.2764","-193.60681","823.3439","408.68045"
"69","F9","37","39.947754","557.8072","1923.559","1530.4875"
"70","F10","37","-7021.0864","76.68233","172.35202","-252.51166"
"71","F11","37","-9422.785","-269.51358","-138.47276","-339.5869"
"72","F12","37","-10909.799","-634.44055","380.0152","-704.41174"
"73","G1","37","313251.03","16730.93","44367.082","202151.36"
"74","G2","37","330003.22","18199.537","40812.723","200164.92"
"75","G3","37","308768.4","18771.166","34286.227","196106.05"
"76","G4","37","-7750.099","-903.4771","-625.82996","938.01294"
"77","G5","37","-9889.441","-759.27216","11.190264","-331.79666"
"78","G6","37","-7412.85","-306.11676","-402.65067","892.72064"
"79","G7","37","-5301.0713","-253.77635","22.807518","568.3221"
"80","G8","37","-6911.7373","215.87473","-245.07707","-896.1556"
"81","G9","37","-4024.2146","202.65477","2121.2632","3168.7278"
"82","G10","37","-10465.6045","49.21321","-510.2085","-366.6297"
"83","G11","37","-8405.662","-836.89105","320.5852","282.38135"
"84","G12","37","-14020.541","-1557.1702","-144.35167","29.601097"
"85","H1","37","258712.5","16813.473","40488.535","205020.83"
"86","H2","37","254693.42","16851.404","34692.625","194504.45"
"87","H3","37","264806.03","18045.66","32825.367","191997.0"
"88","H4","37","-4044.4958","38.159958","977.48474","1142.1093"
"89","H5","37","1989.7402","565.12256","2181.2559","701.30585"
"90","H6","37","-7616.776","1272.7458","718.39685","561.7196"
"91","H7","37","-11726.648","89.0722","-743.9211","-1347.679"
"92","H8","37","-9295.689","471.15274","1107.5464","-934.1344"
"93","H9","37","-14822.36","-535.61005","960.2317","490.67813"
"94","H10","37","-9619.876","408.2576","1248.2848","959.3148"
"95","H11","37","-9859.803","-145.27121","-525.5733","-1315.5533"
"96","H12","37","-5041.998","914.3533","860.9893","99.73274"
"1","A1","38","164128.22","13791.226","23484.459","184911.03"
"2","A2","38","175760.39","17654.23","22110.412","200183.78"
"3","A3","38","174216.47","18788.639","20410.71","198022.19"
"4","A4","38","263757.62","18886.568","29310.67","182939.53"
"5","A5","38","245698.3","19670.617","25029.156","180146.38"
"6","A6","38","231625.66","20295.307","23613.773","176285.7"
"7","A7","38","-4046.8047","-103.42184","-959.2684","-102.66279"
"8","A8","38","-219.57889","411.53424","542.2249","968.5196"
"9","A9","38","-6353.485","291.55133","-424.25012","419.92163"
"10","A10","38","-5286.413","705.6883","-67.859726","1422.0062"
"11","A11","38","-472.5487","734.84393","1849.8386","335.78195"
"12","A12","38","-1200.9158","1179.5928","1161.3684","1457.4724"
"13","B1","38","471316.78","16949.523","65674.44","202418.56"
"14","B2","38","464312.66","18889.447","56590.4","200399.9"
"15","B3","38","462682.56","21264.84","50996.1","197821.12"
"16","B4","38","201552.39","21084.121","20583.209","187598.62"
"17","B5","38","198301.36","20511.31","18434.004","175424.48"
"18","B6","38","230486.75","22465.201","22027.682","189778.06"
"19","B7","38","-2603.4434","269.5314","499.32016","7.824545"
"20","B8","38","-3715.582","239.82089","-116.73383","-208.69072"
"21","B9","38","5179.903","-350.7574","240.73576","107.66222"
"22","B10","38","-6991.5405","240.89902","-273.34244","-73.84623"
"23","B11","38","-2103.2532","12.4551935","-295.86728","535.0872"
"24","B12","38","-9884.261","545.4878","644.3157","-457.6772"
"25","C1","38","444885.66","17399.447","59356.63","205272.22"
"26","C2","38","437232.12","19311.303","51070.883","197986.03"
"27","C3","38","436996.0","21157.547","46247.26","196828.6"
"28","C4","38","162570.31","21586.988","15982.719","187082.11"
"29","C5","38","205690.03","22303.018","19407.674","183782.72"
"30","C6","38","144749.94","18125.055","15099.073","147209.53"
"31","C7","38","-7533.1025","-1023.7851","-39.6092","234.61182"
"32","C8","38","-7203.337","-603.86273","-470.92746","208.08636"
"33","C9","38","-6358.1714","73.17743","-58.045444","7.629715"
"34","C10","38","-7591.4824","-721.4706","-134.50053","-36.885414"
"35","C11","38","-8455.815","-1083.8704","-87.523445","-991.4219"
"36","C12","38","-7561.366","-280.86945","66.1199","-307.7323"
"37","D1","38","422951.2","18536.535","54908.453","202424.03"
"38","D2","38","399062.56","19596.678","45689.395","191304.11"
"39","D3","38","413265.62","21743.658","42980.21","193430.4"
"40","D4","38","-3865.4385","-330.44376","1079.724","1378.6582"
"41","D5","38","-11735.066","-371.41998","-367.49796","-473.0258"
"42","D6","38","-5447.2373","-106.04836","-308.45468","417.71106"
"43","D7","38","-3456.2214","-199.56451","-133.35612","324.04852"
"44","D8","38","-6745.136","-519.84656","-617.954","-62.624367"
"45","D9","38","-6680.294","111.489586","-207.94327","-250.07655"
"46","D10","38","-6085.495","317.80783","121.78109","325.23657"
"47","D11","38","-11032.662","-480.40045","392.34744","89.8365"
"48","D12","38","-8999.1","583.7662","477.33054","643.11554"
"49","E1","38","401206.4","17207.992","52786.695","202695.0"
"50","E2","38","395143.97","19426.81","45697.71","200429.86"
"51","E3","38","389926.66","20913.791","40251.836","191001.78"
"52","E4","38","-4200.2627","143.01309","911.1127","1044.9001"
"53","E5","38","-3599.2847","66.35986","136.55803","83.71441"
"54","E6","38","-3515.615","-61.40152","-225.54852","-286.38226"
"55","E7","38","-3504.5515","-104.41476","18.553572","1067.926"
"56","E8","38","-6023.9243","468.6574","-250.81541","204.07089"
"57","E9","38","-4749.4014","301.9948","-368.78702","-405.72806"
"58","E10","38","-4869.565","-15.047362","-370.8415","-409.13535"
"59","E11","38","-8513.632","-693.16534","-708.6012","-659.45953"
"60","E12","38","-11807.55","-341.69272","-515.6241","-880.09375"
"61","F1","38","360137.62","17118.234","48609.875","196268.62"
"62","F2","38","347917.2","18603.803","41225.504","189269.23"
"63","F3","38","368058.6","20711.307","39414.105","192786.14"
"64","F4","38","-8891.292","120.40976","632.83093","2.332478"
"65","F5","38","-2966.068","-89.797134","835.3366","957.5619"
"66","F6","38","-10602.429","-1123.7455","-636.67334","-599.12244"
"67","F7","38","-8783.17","-87.925186","-113.984886","-566.6865"
"68","F8","38","-4096.6274","-152.64264","593.3983","221.17323"
"69","F9","38","-675.6499","257.0885","2185.052","2009.7472"
"70","F10","38","-6701.7085","-251.69675","277.0294","259.9727"
"71","F11","38","-9560.134","111.55479","369.88843","-298.4231"
"72","F12","38","-12439.191","-479.12216","669.0745","-506.49655"
"73","G1","38","327694.94","16608.72","45461.113","202015.23"
"74","G2","38","344654.88","17999.553","42228.848","200754.5"
"75","G3","38","323713.72","19150.383","36028.855","195904.5"
"76","G4","38","-6691.5327","-392.53076","-227.66914","805.7527"
"77","G5","38","-10204.111","-600.89795","-92.58802","-460.0955"
"78","G6","38","-6237.499","95.662476","114.89158","645.00415"
"79","G7","38","-4525.879","83.17245","121.937485","121.07781"
"80","G8","38","-6960.6865","680.43994","-480.43628","-1046.5947"
"81","G9","38","-4921.882","416.69843","1831.4885","2711.1003"
"82","G10","38","-10868.366","-466.6658","-769.1318","-453.21805"
"83","G11","38","-8851.537","-618.5988","694.473","256.053"
"84","G12","38","-12982.551","-1317.5984","65.20991","-693.26056"
"85","H1","38","273380.72","16541.793","42496.934","204624.88"
"86","H2","38","274987.66","16806.383","36559.695","194716.53"
"87","H3","38","283918.97","18274.299","35030.68","191914.5"
"88","H4","38","-4579.1416","-335.5806","762.0472","1279.6951"
"89","H5","38","2395.0664","318.86227","1722.8307","639.24945"
"90","H6","38","-7460.2827","699.8029","689.58875","486.17517"
"91","H7","38","-12670.399","-244.72324","-777.4434","-1205.2489"
"92","H8","38","-8647.554","518.4377","372.27933","-868.11035"
"93","H9","38","-14796.873","-773.05164","885.5873","772.59784"
"94","H10","38","-8844.499","-174.11661","1067.7227","1237.0116"
"95","H11","38","-9820.96","-283.55835","256.25964","-1054.1172"
"96","H12","38","-6430.2905","336.38382","713.5883","436.06598"
"1","A1","39","164000.19","13665.724","23543.105","184945.14"
"2","A2","39","175489.17","17966.807","21875.5","200474.75"
"3","A3","39","174397.66","18579.766","20367.465","198147.61"
"4","A4","39","277264.4","19023.885","30969.943","182815.3"
"5","A5","39","256902.61","19654.363","26967.035","179909.31"
"6","A6","39","242169.77","20682.412","25074.102","176519.3"
